serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder
Nirsevimab,RSV B N201T,1,23.32,F5,V3P1,mAb_2,1.061,25.01.30_mab
Nirsevimab,RSV B N201T,1,6.664,F6,V3P1,mAb_2,0.9569,25.01.30_mab
Nirsevimab,RSV B N201T,1,1.904,F7,V3P1,mAb_2,0.7779,25.01.30_mab
Nirsevimab,RSV B N201T,1,0.544,F8,V3P1,mAb_2,1.069,25.01.30_mab
Nirsevimab,RSV B N201T,1,0.1554,F9,V3P1,mAb_2,1.009,25.01.30_mab
Nirsevimab,RSV B N201T,1,0.04441,F10,V3P1,mAb_2,0.9345,25.01.30_mab
Nirsevimab,RSV B N201T,2,1000,G2,V3P1,mAb_2,0.1044,25.01.30_mab
Nirsevimab,RSV B N201T,2,285.7,G3,V3P1,mAb_2,0.5327,25.01.30_mab
Nirsevimab,RSV B N201T,2,81.63,G4,V3P1,mAb_2,0.7928,25.01.30_mab
Nirsevimab,RSV B N201T,2,23.32,G5,V3P1,mAb_2,1.003,25.01.30_mab
Nirsevimab,RSV B N201T,2,6.664,G6,V3P1,mAb_2,1.09,25.01.30_mab
Nirsevimab,RSV B N201T,2,1.904,G7,V3P1,mAb_2,0.7533,25.01.30_mab
Nirsevimab,RSV B N201T,2,0.544,G8,V3P1,mAb_2,0.9285,25.01.30_mab
Nirsevimab,RSV B N201T,2,0.1554,G9,V3P1,mAb_2,1.125,25.01.30_mab
Nirsevimab,RSV B N201T,2,0.04441,G10,V3P1,mAb_2,1.113,25.01.30_mab
D25,RSV B N201T,1,1000,D2,V3P1,mAb_2,0.8972,25.01.30_mab
D25,RSV B N201T,1,285.7,D3,V3P1,mAb_2,1.042,25.01.30_mab
D25,RSV B N201T,1,81.63,D4,V3P1,mAb_2,1.226,25.01.30_mab
D25,RSV B N201T,1,23.32,D5,V3P1,mAb_2,1.08,25.01.30_mab
D25,RSV B N201T,1,6.664,D6,V3P1,mAb_2,1.058,25.01.30_mab
D25,RSV B N201T,1,1.904,D7,V3P1,mAb_2,0.9792,25.01.30_mab
D25,RSV B N201T,1,0.544,D8,V3P1,mAb_2,1.307,25.01.30_mab
D25,RSV B N201T,1,0.1554,D9,V3P1,mAb_2,1.217,25.01.30_mab
D25,RSV B N201T,1,0.04441,D10,V3P1,mAb_2,1.028,25.01.30_mab
D25,RSV B N201T,2,1000,E2,V3P1,mAb_2,1.07,25.01.30_mab
D25,RSV B N201T,2,285.7,E3,V3P1,mAb_2,1.024,25.01.30_mab
D25,RSV B N201T,2,81.63,E4,V3P1,mAb_2,1.317,25.01.30_mab
D25,RSV B N201T,2,23.32,E5,V3P1,mAb_2,1.341,25.01.30_mab
D25,RSV B N201T,2,6.664,E6,V3P1,mAb_2,1.131,25.01.30_mab
D25,RSV B N201T,2,1.904,E7,V3P1,mAb_2,0.8607,25.01.30_mab
D25,RSV B N201T,2,0.544,E8,V3P1,mAb_2,0.9874,25.01.30_mab
D25,RSV B N201T,2,0.1554,E9,V3P1,mAb_2,1.128,25.01.30_mab
D25,RSV B N201T,2,0.04441,E10,V3P1,mAb_2,1.039,25.01.30_mab
Suptavumab,RSV B N201T,1,1000,B2,V3P1,mAb_2,0.9949,25.01.30_mab
Suptavumab,RSV B N201T,1,285.7,B3,V3P1,mAb_2,1.005,25.01.30_mab
Suptavumab,RSV B N201T,1,81.63,B4,V3P1,mAb_2,0.8457,25.01.30_mab
Suptavumab,RSV B N201T,1,23.32,B5,V3P1,mAb_2,1.011,25.01.30_mab
Suptavumab,RSV B N201T,1,6.664,B6,V3P1,mAb_2,0.9807,25.01.30_mab
Suptavumab,RSV B N201T,1,1.904,B7,V3P1,mAb_2,0.9226,25.01.30_mab
Suptavumab,RSV B N201T,1,0.544,B8,V3P1,mAb_2,0.886,25.01.30_mab
Suptavumab,RSV B N201T,1,0.1554,B9,V3P1,mAb_2,1.131,25.01.30_mab
Suptavumab,RSV B N201T,1,0.04441,B10,V3P1,mAb_2,0.8741,25.01.30_mab
Suptavumab,RSV B N201T,2,1000,C2,V3P1,mAb_2,0.9039,25.01.30_mab
Suptavumab,RSV B N201T,2,285.7,C3,V3P1,mAb_2,0.8368,25.01.30_mab
Suptavumab,RSV B N201T,2,81.63,C4,V3P1,mAb_2,1.119,25.01.30_mab
Suptavumab,RSV B N201T,2,23.32,C5,V3P1,mAb_2,1.19,25.01.30_mab
Suptavumab,RSV B N201T,2,6.664,C6,V3P1,mAb_2,1.303,25.01.30_mab
Suptavumab,RSV B N201T,2,1.904,C7,V3P1,mAb_2,1.081,25.01.30_mab
Suptavumab,RSV B N201T,2,0.544,C8,V3P1,mAb_2,0.8636,25.01.30_mab
Suptavumab,RSV B N201T,2,0.1554,C9,V3P1,mAb_2,0.9591,25.01.30_mab
Suptavumab,RSV B N201T,2,0.04441,C10,V3P1,mAb_2,0.883,25.01.30_mab
Palivizumab,RSV B N201T,1,1000,F2,V3P2,mAb_2,0.09104,25.01.30_mab
Palivizumab,RSV B N201T,1,285.7,F3,V3P2,mAb_2,0.7736,25.01.30_mab
Palivizumab,RSV B N201T,1,81.63,F4,V3P2,mAb_2,1.682,25.01.30_mab
Palivizumab,RSV B N201T,1,23.32,F5,V3P2,mAb_2,1.495,25.01.30_mab
Palivizumab,RSV B N201T,1,6.664,F6,V3P2,mAb_2,1.188,25.01.30_mab
Palivizumab,RSV B N201T,1,1.904,F7,V3P2,mAb_2,0.8919,25.01.30_mab
Palivizumab,RSV B N201T,1,0.544,F8,V3P2,mAb_2,1.092,25.01.30_mab
Palivizumab,RSV B N201T,1,0.1554,F9,V3P2,mAb_2,1.176,25.01.30_mab
Palivizumab,RSV B N201T,1,0.04441,F10,V3P2,mAb_2,1.01,25.01.30_mab
Palivizumab,RSV B N201T,2,1000,G2,V3P2,mAb_2,0.03557,25.01.30_mab
Palivizumab,RSV B N201T,2,285.7,G3,V3P2,mAb_2,0.7152,25.01.30_mab
Palivizumab,RSV B N201T,2,81.63,G4,V3P2,mAb_2,1.623,25.01.30_mab
Palivizumab,RSV B N201T,2,23.32,G5,V3P2,mAb_2,1.255,25.01.30_mab
Palivizumab,RSV B N201T,2,6.664,G6,V3P2,mAb_2,1.063,25.01.30_mab
Palivizumab,RSV B N201T,2,1.904,G7,V3P2,mAb_2,1.149,25.01.30_mab
Palivizumab,RSV B N201T,2,0.544,G8,V3P2,mAb_2,1.041,25.01.30_mab
Palivizumab,RSV B N201T,2,0.1554,G9,V3P2,mAb_2,0.9525,25.01.30_mab
Palivizumab,RSV B N201T,2,0.04441,G10,V3P2,mAb_2,0.9089,25.01.30_mab
Clesrovimab,RSV B N201T,1,1000,D2,V3P2,mAb_2,0.008793,25.01.30_mab
Clesrovimab,RSV B N201T,1,285.7,D3,V3P2,mAb_2,0.00994,25.01.30_mab
Clesrovimab,RSV B N201T,1,81.63,D4,V3P2,mAb_2,0.01743,25.01.30_mab
Clesrovimab,RSV B N201T,1,23.32,D5,V3P2,mAb_2,0.01044,25.01.30_mab
Clesrovimab,RSV B N201T,1,6.664,D6,V3P2,mAb_2,0.1235,25.01.30_mab
Clesrovimab,RSV B N201T,1,1.904,D7,V3P2,mAb_2,0.4874,25.01.30_mab
Clesrovimab,RSV B N201T,1,0.544,D8,V3P2,mAb_2,0.6712,25.01.30_mab
Clesrovimab,RSV B N201T,1,0.1554,D9,V3P2,mAb_2,0.9903,25.01.30_mab
Clesrovimab,RSV B N201T,1,0.04441,D10,V3P2,mAb_2,1.021,25.01.30_mab
Clesrovimab,RSV B N201T,2,1000,E2,V3P2,mAb_2,0.02293,25.01.30_mab
Clesrovimab,RSV B N201T,2,285.7,E3,V3P2,mAb_2,0.009688,25.01.30_mab
Clesrovimab,RSV B N201T,2,81.63,E4,V3P2,mAb_2,0.02872,25.01.30_mab
Clesrovimab,RSV B N201T,2,23.32,E5,V3P2,mAb_2,0.02054,25.01.30_mab
Clesrovimab,RSV B N201T,2,6.664,E6,V3P2,mAb_2,0.0846,25.01.30_mab
Clesrovimab,RSV B N201T,2,1.904,E7,V3P2,mAb_2,0.2987,25.01.30_mab
Clesrovimab,RSV B N201T,2,0.544,E8,V3P2,mAb_2,0.4945,25.01.30_mab
Clesrovimab,RSV B N201T,2,0.1554,E9,V3P2,mAb_2,1.231,25.01.30_mab
Clesrovimab,RSV B N201T,2,0.04441,E10,V3P2,mAb_2,0.8623,25.01.30_mab
MPE8,RSV B N201T,1,1000,B2,V3P2,mAb_2,0.02099,25.01.30_mab
MPE8,RSV B N201T,1,285.7,B3,V3P2,mAb_2,0.02131,25.01.30_mab
MPE8,RSV B N201T,1,81.63,B4,V3P2,mAb_2,0.006779,25.01.30_mab
MPE8,RSV B N201T,1,23.32,B5,V3P2,mAb_2,0.04722,25.01.30_mab
MPE8,RSV B N201T,1,6.664,B6,V3P2,mAb_2,0.3074,25.01.30_mab
MPE8,RSV B N201T,1,1.904,B7,V3P2,mAb_2,0.8246,25.01.30_mab
MPE8,RSV B N201T,1,0.544,B8,V3P2,mAb_2,0.7773,25.01.30_mab
MPE8,RSV B N201T,1,0.1554,B9,V3P2,mAb_2,0.9659,25.01.30_mab
MPE8,RSV B N201T,1,0.04441,B10,V3P2,mAb_2,1.074,25.01.30_mab
MPE8,RSV B N201T,2,1000,C2,V3P2,mAb_2,0.0151,25.01.30_mab
MPE8,RSV B N201T,2,285.7,C3,V3P2,mAb_2,0.02625,25.01.30_mab
MPE8,RSV B N201T,2,81.63,C4,V3P2,mAb_2,0.03279,25.01.30_mab
MPE8,RSV B N201T,2,23.32,C5,V3P2,mAb_2,0.1331,25.01.30_mab
MPE8,RSV B N201T,2,6.664,C6,V3P2,mAb_2,0.4184,25.01.30_mab
MPE8,RSV B N201T,2,1.904,C7,V3P2,mAb_2,0.8401,25.01.30_mab
MPE8,RSV B N201T,2,0.544,C8,V3P2,mAb_2,0.9237,25.01.30_mab
MPE8,RSV B N201T,2,0.1554,C9,V3P2,mAb_2,1.262,25.01.30_mab
MPE8,RSV B N201T,2,0.04441,C10,V3P2,mAb_2,0.9932,25.01.30_mab
AM14,RSV B N201T,1,1000,F2,V3P3,mAb_2,0.03399,25.01.30_mab
AM14,RSV B N201T,1,285.7,F3,V3P3,mAb_2,0.02546,25.01.30_mab
AM14,RSV B N201T,1,81.63,F4,V3P3,mAb_2,0.02628,25.01.30_mab
AM14,RSV B N201T,1,23.32,F5,V3P3,mAb_2,0.01047,25.01.30_mab
AM14,RSV B N201T,1,6.664,F6,V3P3,mAb_2,0.08976,25.01.30_mab
AM14,RSV B N201T,1,1.904,F7,V3P3,mAb_2,0.2474,25.01.30_mab
AM14,RSV B N201T,1,0.544,F8,V3P3,mAb_2,0.6112,25.01.30_mab
AM14,RSV B N201T,1,0.1554,F9,V3P3,mAb_2,0.7938,25.01.30_mab
AM14,RSV B N201T,1,0.04441,F10,V3P3,mAb_2,0.9401,25.01.30_mab
AM14,RSV B N201T,2,1000,G2,V3P3,mAb_2,0.03435,25.01.30_mab
AM14,RSV B N201T,2,285.7,G3,V3P3,mAb_2,0.03974,25.01.30_mab
AM14,RSV B N201T,2,81.63,G4,V3P3,mAb_2,0.03289,25.01.30_mab
AM14,RSV B N201T,2,23.32,G5,V3P3,mAb_2,0.02886,25.01.30_mab
AM14,RSV B N201T,2,6.664,G6,V3P3,mAb_2,0.06242,25.01.30_mab
AM14,RSV B N201T,2,1.904,G7,V3P3,mAb_2,0.1183,25.01.30_mab
AM14,RSV B N201T,2,0.544,G8,V3P3,mAb_2,0.4887,25.01.30_mab
AM14,RSV B N201T,2,0.1554,G9,V3P3,mAb_2,0.9136,25.01.30_mab
AM14,RSV B N201T,2,0.04441,G10,V3P3,mAb_2,1.074,25.01.30_mab
hRSV90,RSV B N201T,1,1000,D2,V3P3,mAb_2,0.9403,25.01.30_mab
hRSV90,RSV B N201T,1,285.7,D3,V3P3,mAb_2,1.048,25.01.30_mab
hRSV90,RSV B N201T,1,81.63,D4,V3P3,mAb_2,1.1,25.01.30_mab
hRSV90,RSV B N201T,1,23.32,D5,V3P3,mAb_2,1.156,25.01.30_mab
hRSV90,RSV B N201T,1,6.664,D6,V3P3,mAb_2,1.242,25.01.30_mab
hRSV90,RSV B N201T,1,1.904,D7,V3P3,mAb_2,0.9888,25.01.30_mab
hRSV90,RSV B N201T,1,0.544,D8,V3P3,mAb_2,1.318,25.01.30_mab
hRSV90,RSV B N201T,1,0.1554,D9,V3P3,mAb_2,1.188,25.01.30_mab
hRSV90,RSV B N201T,1,0.04441,D10,V3P3,mAb_2,1.254,25.01.30_mab
hRSV90,RSV B N201T,2,1000,E2,V3P3,mAb_2,1.024,25.01.30_mab
hRSV90,RSV B N201T,2,285.7,E3,V3P3,mAb_2,1.132,25.01.30_mab
hRSV90,RSV B N201T,2,81.63,E4,V3P3,mAb_2,1.172,25.01.30_mab
hRSV90,RSV B N201T,2,23.32,E5,V3P3,mAb_2,1.516,25.01.30_mab
hRSV90,RSV B N201T,2,6.664,E6,V3P3,mAb_2,1.251,25.01.30_mab
hRSV90,RSV B N201T,2,1.904,E7,V3P3,mAb_2,1.162,25.01.30_mab
hRSV90,RSV B N201T,2,0.544,E8,V3P3,mAb_2,1.1,25.01.30_mab
hRSV90,RSV B N201T,2,0.1554,E9,V3P3,mAb_2,1.176,25.01.30_mab
hRSV90,RSV B N201T,2,0.04441,E10,V3P3,mAb_2,0.9571,25.01.30_mab
