,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
1419,AM14,RSV B N201T,2,0.544,G8,V2P3,mAb_1,0.5712,25.01.30_mab,
1420,AM14,RSV B N201T,2,0.1554,G9,V2P3,mAb_1,0.7316,25.01.30_mab,
1421,AM14,RSV B N201T,2,0.04441,G10,V2P3,mAb_1,0.7505,25.01.30_mab,
1422,hRSV90,RSV B N201T,1,1000.0,D2,V2P3,mAb_1,0.8207,25.01.30_mab,
1423,hRSV90,RSV B N201T,1,285.7,D3,V2P3,mAb_1,0.9327,25.01.30_mab,
1424,hRSV90,RSV B N201T,1,81.63,D4,V2P3,mAb_1,0.8821,25.01.30_mab,
1425,hRSV90,RSV B N201T,1,23.32,D5,V2P3,mAb_1,1.069,25.01.30_mab,
1426,hRSV90,RSV B N201T,1,6.664,D6,V2P3,mAb_1,1.031,25.01.30_mab,
1427,hRSV90,RSV B N201T,1,1.904,D7,V2P3,mAb_1,1.068,25.01.30_mab,
1428,hRSV90,RSV B N201T,1,0.544,D8,V2P3,mAb_1,1.039,25.01.30_mab,
1429,hRSV90,RSV B N201T,1,0.1554,D9,V2P3,mAb_1,0.9915,25.01.30_mab,
1430,hRSV90,RSV B N201T,1,0.04441,D10,V2P3,mAb_1,0.7863,25.01.30_mab,
1431,hRSV90,RSV B N201T,2,1000.0,E2,V2P3,mAb_1,0.8929,25.01.30_mab,
1432,hRSV90,RSV B N201T,2,285.7,E3,V2P3,mAb_1,0.8706,25.01.30_mab,
1433,hRSV90,RSV B N201T,2,81.63,E4,V2P3,mAb_1,0.9179,25.01.30_mab,
1434,hRSV90,RSV B N201T,2,23.32,E5,V2P3,mAb_1,0.8153,25.01.30_mab,
1435,hRSV90,RSV B N201T,2,6.664,E6,V2P3,mAb_1,0.9759,25.01.30_mab,
1436,hRSV90,RSV B N201T,2,1.904,E7,V2P3,mAb_1,0.9537,25.01.30_mab,
1437,hRSV90,RSV B N201T,2,0.544,E8,V2P3,mAb_1,0.9537,25.01.30_mab,
1438,hRSV90,RSV B N201T,2,0.1554,E9,V2P3,mAb_1,0.9577,25.01.30_mab,
1439,hRSV90,RSV B N201T,2,0.04441,E10,V2P3,mAb_1,0.9057,25.01.30_mab,
2052,Nirsevimab,RSV B 1982,1,1000.0,F2,mAb_V1P1,mAb_1,0.006668,25.01.23,
2053,Nirsevimab,RSV B 1982,1,285.7,F3,mAb_V1P1,mAb_1,0.01124,25.01.23,
2054,Nirsevimab,RSV B 1982,1,81.63,F4,mAb_V1P1,mAb_1,0.01992,25.01.23,
2055,Nirsevimab,RSV B 1982,1,23.32,F5,mAb_V1P1,mAb_1,0.4589,25.01.23,
2056,Nirsevimab,RSV B 1982,1,6.664,F6,mAb_V1P1,mAb_1,0.7154,25.01.23,
2057,Nirsevimab,RSV B 1982,1,1.904,F7,mAb_V1P1,mAb_1,0.9509,25.01.23,
2058,Nirsevimab,RSV B 1982,1,0.544,F8,mAb_V1P1,mAb_1,0.9027,25.01.23,
2059,Nirsevimab,RSV B 1982,1,0.1554,F9,mAb_V1P1,mAb_1,1.027,25.01.23,
2060,Nirsevimab,RSV B 1982,1,0.04441,F10,mAb_V1P1,mAb_1,0.9915,25.01.23,
2061,Nirsevimab,RSV B 1982,2,1000.0,G2,mAb_V1P1,mAb_1,0.006574,25.01.23,
2062,Nirsevimab,RSV B 1982,2,285.7,G3,mAb_V1P1,mAb_1,0.01259,25.01.23,
2063,Nirsevimab,RSV B 1982,2,81.63,G4,mAb_V1P1,mAb_1,0.04768,25.01.23,
2064,Nirsevimab,RSV B 1982,2,23.32,G5,mAb_V1P1,mAb_1,0.3784,25.01.23,
2065,Nirsevimab,RSV B 1982,2,6.664,G6,mAb_V1P1,mAb_1,0.7033,25.01.23,
2066,Nirsevimab,RSV B 1982,2,1.904,G7,mAb_V1P1,mAb_1,0.6833,25.01.23,
2067,Nirsevimab,RSV B 1982,2,0.544,G8,mAb_V1P1,mAb_1,0.9861,25.01.23,
2068,Nirsevimab,RSV B 1982,2,0.1554,G9,mAb_V1P1,mAb_1,1.087,25.01.23,
2069,Nirsevimab,RSV B 1982,2,0.04441,G10,mAb_V1P1,mAb_1,0.9972,25.01.23,
2070,D25,RSV B 1982,1,1000.0,D2,mAb_V1P1,mAb_1,0.006534,25.01.23,
2071,D25,RSV B 1982,1,285.7,D3,mAb_V1P1,mAb_1,0.006801,25.01.23,
2072,D25,RSV B 1982,1,81.63,D4,mAb_V1P1,mAb_1,0.1268,25.01.23,
2073,D25,RSV B 1982,1,23.32,D5,mAb_V1P1,mAb_1,0.5455,25.01.23,
2074,D25,RSV B 1982,1,6.664,D6,mAb_V1P1,mAb_1,0.8826,25.01.23,
2075,D25,RSV B 1982,1,1.904,D7,mAb_V1P1,mAb_1,1.021,25.01.23,
2076,D25,RSV B 1982,1,0.544,D8,mAb_V1P1,mAb_1,1.021,25.01.23,
2077,D25,RSV B 1982,1,0.1554,D9,mAb_V1P1,mAb_1,1.229,25.01.23,
2078,D25,RSV B 1982,1,0.04441,D10,mAb_V1P1,mAb_1,1.119,25.01.23,
2079,D25,RSV B 1982,2,1000.0,E2,mAb_V1P1,mAb_1,0.01407,25.01.23,
2080,D25,RSV B 1982,2,285.7,E3,mAb_V1P1,mAb_1,0.01746,25.01.23,
2081,D25,RSV B 1982,2,81.63,E4,mAb_V1P1,mAb_1,0.07016,25.01.23,
2082,D25,RSV B 1982,2,23.32,E5,mAb_V1P1,mAb_1,0.3901,25.01.23,
2083,D25,RSV B 1982,2,6.664,E6,mAb_V1P1,mAb_1,0.8166,25.01.23,
2084,D25,RSV B 1982,2,1.904,E7,mAb_V1P1,mAb_1,0.8612,25.01.23,
2085,D25,RSV B 1982,2,0.544,E8,mAb_V1P1,mAb_1,1.095,25.01.23,
2086,D25,RSV B 1982,2,0.1554,E9,mAb_V1P1,mAb_1,1.148,25.01.23,
2087,D25,RSV B 1982,2,0.04441,E10,mAb_V1P1,mAb_1,1.04,25.01.23,
2088,Suptavumab,RSV B 1982,1,1000.0,B2,mAb_V1P1,mAb_1,0.004415,25.01.23,
2089,Suptavumab,RSV B 1982,1,285.7,B3,mAb_V1P1,mAb_1,0.01034,25.01.23,
2090,Suptavumab,RSV B 1982,1,81.63,B4,mAb_V1P1,mAb_1,0.04022,25.01.23,
2091,Suptavumab,RSV B 1982,1,23.32,B5,mAb_V1P1,mAb_1,0.1554,25.01.23,
2092,Suptavumab,RSV B 1982,1,6.664,B6,mAb_V1P1,mAb_1,0.4115,25.01.23,
2093,Suptavumab,RSV B 1982,1,1.904,B7,mAb_V1P1,mAb_1,0.797,25.01.23,
2094,Suptavumab,RSV B 1982,1,0.544,B8,mAb_V1P1,mAb_1,1.161,25.01.23,
2095,Suptavumab,RSV B 1982,1,0.1554,B9,mAb_V1P1,mAb_1,1.28,25.01.23,
2096,Suptavumab,RSV B 1982,1,0.04441,B10,mAb_V1P1,mAb_1,1.272,25.01.23,
2097,Suptavumab,RSV B 1982,2,1000.0,C2,mAb_V1P1,mAb_1,0.01491,25.01.23,
2098,Suptavumab,RSV B 1982,2,285.7,C3,mAb_V1P1,mAb_1,0.01346,25.01.23,
2099,Suptavumab,RSV B 1982,2,81.63,C4,mAb_V1P1,mAb_1,0.02374,25.01.23,
2100,Suptavumab,RSV B 1982,2,23.32,C5,mAb_V1P1,mAb_1,0.1381,25.01.23,
2101,Suptavumab,RSV B 1982,2,6.664,C6,mAb_V1P1,mAb_1,0.4933,25.01.23,
2102,Suptavumab,RSV B 1982,2,1.904,C7,mAb_V1P1,mAb_1,0.9014,25.01.23,
2103,Suptavumab,RSV B 1982,2,0.544,C8,mAb_V1P1,mAb_1,1.118,25.01.23,
2104,Suptavumab,RSV B 1982,2,0.1554,C9,mAb_V1P1,mAb_1,1.145,25.01.23,
2105,Suptavumab,RSV B 1982,2,0.04441,C10,mAb_V1P1,mAb_1,1.198,25.01.23,
2106,Palivizumab,RSV B 1982,1,1000.0,F2,mAb_V1P2,mAb_1,0.04478,25.01.23,
2107,Palivizumab,RSV B 1982,1,285.7,F3,mAb_V1P2,mAb_1,0.3964,25.01.23,
2108,Palivizumab,RSV B 1982,1,81.63,F4,mAb_V1P2,mAb_1,0.9669,25.01.23,
2109,Palivizumab,RSV B 1982,1,23.32,F5,mAb_V1P2,mAb_1,1.228,25.01.23,
2110,Palivizumab,RSV B 1982,1,6.664,F6,mAb_V1P2,mAb_1,1.226,25.01.23,
2111,Palivizumab,RSV B 1982,1,1.904,F7,mAb_V1P2,mAb_1,1.098,25.01.23,
2112,Palivizumab,RSV B 1982,1,0.544,F8,mAb_V1P2,mAb_1,1.106,25.01.23,
2113,Palivizumab,RSV B 1982,1,0.1554,F9,mAb_V1P2,mAb_1,1.093,25.01.23,
2114,Palivizumab,RSV B 1982,1,0.04441,F10,mAb_V1P2,mAb_1,1.073,25.01.23,
2115,Palivizumab,RSV B 1982,2,1000.0,G2,mAb_V1P2,mAb_1,0.05384,25.01.23,
2116,Palivizumab,RSV B 1982,2,285.7,G3,mAb_V1P2,mAb_1,0.4319,25.01.23,
2117,Palivizumab,RSV B 1982,2,81.63,G4,mAb_V1P2,mAb_1,1.043,25.01.23,
2118,Palivizumab,RSV B 1982,2,23.32,G5,mAb_V1P2,mAb_1,1.099,25.01.23,
2119,Palivizumab,RSV B 1982,2,6.664,G6,mAb_V1P2,mAb_1,1.037,25.01.23,
2120,Palivizumab,RSV B 1982,2,1.904,G7,mAb_V1P2,mAb_1,0.9008,25.01.23,
2121,Palivizumab,RSV B 1982,2,0.544,G8,mAb_V1P2,mAb_1,0.8902,25.01.23,
2122,Palivizumab,RSV B 1982,2,0.1554,G9,mAb_V1P2,mAb_1,0.9548,25.01.23,
2123,Palivizumab,RSV B 1982,2,0.04441,G10,mAb_V1P2,mAb_1,1.058,25.01.23,
2124,Clesrovimab,RSV B 1982,1,1000.0,D2,mAb_V1P2,mAb_1,0.009724,25.01.23,
2125,Clesrovimab,RSV B 1982,1,285.7,D3,mAb_V1P2,mAb_1,0.03263,25.01.23,
2126,Clesrovimab,RSV B 1982,1,81.63,D4,mAb_V1P2,mAb_1,0.02153,25.01.23,
2127,Clesrovimab,RSV B 1982,1,23.32,D5,mAb_V1P2,mAb_1,0.03507,25.01.23,
2128,Clesrovimab,RSV B 1982,1,6.664,D6,mAb_V1P2,mAb_1,0.1567,25.01.23,
2129,Clesrovimab,RSV B 1982,1,1.904,D7,mAb_V1P2,mAb_1,0.6439,25.01.23,
2130,Clesrovimab,RSV B 1982,1,0.544,D8,mAb_V1P2,mAb_1,0.8094,25.01.23,
2131,Clesrovimab,RSV B 1982,1,0.1554,D9,mAb_V1P2,mAb_1,0.9704,25.01.23,
2132,Clesrovimab,RSV B 1982,1,0.04441,D10,mAb_V1P2,mAb_1,0.9643,25.01.23,
2133,Clesrovimab,RSV B 1982,2,1000.0,E2,mAb_V1P2,mAb_1,0.01188,25.01.23,
2134,Clesrovimab,RSV B 1982,2,285.7,E3,mAb_V1P2,mAb_1,0.014,25.01.23,
2135,Clesrovimab,RSV B 1982,2,81.63,E4,mAb_V1P2,mAb_1,0.01467,25.01.23,
2136,Clesrovimab,RSV B 1982,2,23.32,E5,mAb_V1P2,mAb_1,0.01822,25.01.23,
2137,Clesrovimab,RSV B 1982,2,6.664,E6,mAb_V1P2,mAb_1,0.186,25.01.23,
2138,Clesrovimab,RSV B 1982,2,1.904,E7,mAb_V1P2,mAb_1,0.5203,25.01.23,
2139,Clesrovimab,RSV B 1982,2,0.544,E8,mAb_V1P2,mAb_1,0.7696,25.01.23,
2140,Clesrovimab,RSV B 1982,2,0.1554,E9,mAb_V1P2,mAb_1,1.165,25.01.23,
2141,Clesrovimab,RSV B 1982,2,0.04441,E10,mAb_V1P2,mAb_1,1.044,25.01.23,
2142,MPE8,RSV B 1982,1,1000.0,B2,mAb_V1P2,mAb_1,0.02097,25.01.23,
2143,MPE8,RSV B 1982,1,285.7,B3,mAb_V1P2,mAb_1,0.03152,25.01.23,
2144,MPE8,RSV B 1982,1,81.63,B4,mAb_V1P2,mAb_1,0.02093,25.01.23,
2145,MPE8,RSV B 1982,1,23.32,B5,mAb_V1P2,mAb_1,0.27,25.01.23,
2146,MPE8,RSV B 1982,1,6.664,B6,mAb_V1P2,mAb_1,0.5596,25.01.23,
2147,MPE8,RSV B 1982,1,1.904,B7,mAb_V1P2,mAb_1,1.011,25.01.23,
2148,MPE8,RSV B 1982,1,0.544,B8,mAb_V1P2,mAb_1,1.081,25.01.23,
2149,MPE8,RSV B 1982,1,0.1554,B9,mAb_V1P2,mAb_1,1.038,25.01.23,
2150,MPE8,RSV B 1982,1,0.04441,B10,mAb_V1P2,mAb_1,0.9401,25.01.23,
2151,MPE8,RSV B 1982,2,1000.0,C2,mAb_V1P2,mAb_1,0.005531,25.01.23,
2152,MPE8,RSV B 1982,2,285.7,C3,mAb_V1P2,mAb_1,0.01381,25.01.23,
2153,MPE8,RSV B 1982,2,81.63,C4,mAb_V1P2,mAb_1,0.02277,25.01.23,
2154,MPE8,RSV B 1982,2,23.32,C5,mAb_V1P2,mAb_1,0.2293,25.01.23,
2155,MPE8,RSV B 1982,2,6.664,C6,mAb_V1P2,mAb_1,0.6752,25.01.23,
2156,MPE8,RSV B 1982,2,1.904,C7,mAb_V1P2,mAb_1,0.8972,25.01.23,
2157,MPE8,RSV B 1982,2,0.544,C8,mAb_V1P2,mAb_1,1.153,25.01.23,
2158,MPE8,RSV B 1982,2,0.1554,C9,mAb_V1P2,mAb_1,1.194,25.01.23,
2159,MPE8,RSV B 1982,2,0.04441,C10,mAb_V1P2,mAb_1,1.19,25.01.23,
2160,AM14,RSV B 1982,1,1000.0,F2,mAb_V1P3,mAb_1,0.009046,25.01.23,
2161,AM14,RSV B 1982,1,285.7,F3,mAb_V1P3,mAb_1,0.01359,25.01.23,
2162,AM14,RSV B 1982,1,81.63,F4,mAb_V1P3,mAb_1,0.009115,25.01.23,
2163,AM14,RSV B 1982,1,23.32,F5,mAb_V1P3,mAb_1,0.01182,25.01.23,
2164,AM14,RSV B 1982,1,6.664,F6,mAb_V1P3,mAb_1,0.02422,25.01.23,
2165,AM14,RSV B 1982,1,1.904,F7,mAb_V1P3,mAb_1,0.3165,25.01.23,
2166,AM14,RSV B 1982,1,0.544,F8,mAb_V1P3,mAb_1,0.854,25.01.23,
2167,AM14,RSV B 1982,1,0.1554,F9,mAb_V1P3,mAb_1,0.7987,25.01.23,
2168,AM14,RSV B 1982,1,0.04441,F10,mAb_V1P3,mAb_1,0.9658,25.01.23,
2169,AM14,RSV B 1982,2,1000.0,G2,mAb_V1P3,mAb_1,0.007385,25.01.23,
2170,AM14,RSV B 1982,2,285.7,G3,mAb_V1P3,mAb_1,0.01304,25.01.23,
2171,AM14,RSV B 1982,2,81.63,G4,mAb_V1P3,mAb_1,0.01355,25.01.23,
2172,AM14,RSV B 1982,2,23.32,G5,mAb_V1P3,mAb_1,0.01973,25.01.23,
2173,AM14,RSV B 1982,2,6.664,G6,mAb_V1P3,mAb_1,0.04436,25.01.23,
2174,AM14,RSV B 1982,2,1.904,G7,mAb_V1P3,mAb_1,0.2497,25.01.23,
2175,AM14,RSV B 1982,2,0.544,G8,mAb_V1P3,mAb_1,0.6767,25.01.23,
2176,AM14,RSV B 1982,2,0.1554,G9,mAb_V1P3,mAb_1,0.8381,25.01.23,
2177,AM14,RSV B 1982,2,0.04441,G10,mAb_V1P3,mAb_1,0.8849,25.01.23,
2178,hRSV90,RSV B 1982,1,1000.0,D2,mAb_V1P3,mAb_1,0.01746,25.01.23,
2179,hRSV90,RSV B 1982,1,285.7,D3,mAb_V1P3,mAb_1,0.01076,25.01.23,
2180,hRSV90,RSV B 1982,1,81.63,D4,mAb_V1P3,mAb_1,0.01227,25.01.23,
2181,hRSV90,RSV B 1982,1,23.32,D5,mAb_V1P3,mAb_1,0.05077,25.01.23,
2182,hRSV90,RSV B 1982,1,6.664,D6,mAb_V1P3,mAb_1,0.1873,25.01.23,
2183,hRSV90,RSV B 1982,1,1.904,D7,mAb_V1P3,mAb_1,0.5873,25.01.23,
2184,hRSV90,RSV B 1982,1,0.544,D8,mAb_V1P3,mAb_1,0.8743,25.01.23,
2185,hRSV90,RSV B 1982,1,0.1554,D9,mAb_V1P3,mAb_1,0.8806,25.01.23,
2186,hRSV90,RSV B 1982,1,0.04441,D10,mAb_V1P3,mAb_1,1.023,25.01.23,
2187,hRSV90,RSV B 1982,2,1000.0,E2,mAb_V1P3,mAb_1,0.009163,25.01.23,
2188,hRSV90,RSV B 1982,2,285.7,E3,mAb_V1P3,mAb_1,0.01123,25.01.23,
2189,hRSV90,RSV B 1982,2,81.63,E4,mAb_V1P3,mAb_1,0.0096,25.01.23,
2190,hRSV90,RSV B 1982,2,23.32,E5,mAb_V1P3,mAb_1,0.03878,25.01.23,
2191,hRSV90,RSV B 1982,2,6.664,E6,mAb_V1P3,mAb_1,0.1881,25.01.23,
2192,hRSV90,RSV B 1982,2,1.904,E7,mAb_V1P3,mAb_1,0.5092,25.01.23,
2193,hRSV90,RSV B 1982,2,0.544,E8,mAb_V1P3,mAb_1,0.8796,25.01.23,
2194,hRSV90,RSV B 1982,2,0.1554,E9,mAb_V1P3,mAb_1,0.8237,25.01.23,
2195,hRSV90,RSV B 1982,2,0.04441,E10,mAb_V1P3,mAb_1,1.184,25.01.23,
11106,Nirsevimab,RSV B K68Q,1,1000.0,,,mAb_1,0.632137537,24.09.12_RSVNeut,
11107,Nirsevimab,RSV B K68Q,1,333.3,,,mAb_1,1.038573734,24.09.12_RSVNeut,
11108,Nirsevimab,RSV B K68Q,1,111.1,,,mAb_1,1.48454568,24.09.12_RSVNeut,
11109,Nirsevimab,RSV B K68Q,1,37.0,,,mAb_1,1.425459285,24.09.12_RSVNeut,
11110,Nirsevimab,RSV B K68Q,1,12.3,,,mAb_1,1.368110725,24.09.12_RSVNeut,
11111,Nirsevimab,RSV B K68Q,1,4.1,,,mAb_1,1.410687686,24.09.12_RSVNeut,
11112,Nirsevimab,RSV B K68Q,1,1.4,,,mAb_1,1.314020606,24.09.12_RSVNeut,
11113,Nirsevimab,RSV B K68Q,1,0.5,,,mAb_1,1.273833168,24.09.12_RSVNeut,
11114,Nirsevimab,RSV B K68Q,1,0.2,,,mAb_1,1.187593098,24.09.12_RSVNeut,
11115,Nirsevimab,RSV B K68Q,2,1000.0,,,mAb_1,0.57000993,24.09.12_RSVNeut,
11116,Nirsevimab,RSV B K68Q,2,333.3,,,mAb_1,1.058124379,24.09.12_RSVNeut,
11117,Nirsevimab,RSV B K68Q,2,111.1,,,mAb_1,1.153705313,24.09.12_RSVNeut,
11118,Nirsevimab,RSV B K68Q,2,37.0,,,mAb_1,1.054865938,24.09.12_RSVNeut,
11119,Nirsevimab,RSV B K68Q,2,12.3,,,mAb_1,1.19758565,24.09.12_RSVNeut,
11120,Nirsevimab,RSV B K68Q,2,4.1,,,mAb_1,1.318582423,24.09.12_RSVNeut,
11121,Nirsevimab,RSV B K68Q,2,1.4,,,mAb_1,1.107218222,24.09.12_RSVNeut,
11122,Nirsevimab,RSV B K68Q,2,0.5,,,mAb_1,0.988176514,24.09.12_RSVNeut,
11123,Nirsevimab,RSV B K68Q,2,0.2,,,mAb_1,1.080281778,24.09.12_RSVNeut,
11124,D25,RSV B K68Q,1,1000.0,,,mAb_1,0.151148213,24.09.12_RSVNeut,
11125,D25,RSV B K68Q,1,333.3,,,mAb_1,0.182581306,24.09.12_RSVNeut,
11126,D25,RSV B K68Q,1,111.1,,,mAb_1,0.165767751,24.09.12_RSVNeut,
11127,D25,RSV B K68Q,1,37.0,,,mAb_1,0.610414598,24.09.12_RSVNeut,
11128,D25,RSV B K68Q,1,12.3,,,mAb_1,0.941254965,24.09.12_RSVNeut,
11129,D25,RSV B K68Q,1,4.1,,,mAb_1,0.81417577,24.09.12_RSVNeut,
11130,D25,RSV B K68Q,1,1.4,,,mAb_1,1.499317279,24.09.12_RSVNeut,
11131,D25,RSV B K68Q,1,0.5,,,mAb_1,1.045742304,24.09.12_RSVNeut,
11132,D25,RSV B K68Q,1,0.2,,,mAb_1,1.135892502,24.09.12_RSVNeut,
11133,D25,RSV B K68Q,2,1000.0,,,mAb_1,0.1507572,24.09.12_RSVNeut,
11134,D25,RSV B K68Q,2,333.3,,,mAb_1,0.181538605,24.09.12_RSVNeut,
11135,D25,RSV B K68Q,2,111.1,,,mAb_1,0.142046301,24.09.12_RSVNeut,
11136,D25,RSV B K68Q,2,37.0,,,mAb_1,0.552848808,24.09.12_RSVNeut,
11137,D25,RSV B K68Q,2,12.3,,,mAb_1,1.082671301,24.09.12_RSVNeut,
11138,D25,RSV B K68Q,2,4.1,,,mAb_1,1.247113952,24.09.12_RSVNeut,
11139,D25,RSV B K68Q,2,1.4,,,mAb_1,1.237990318,24.09.12_RSVNeut,
11140,D25,RSV B K68Q,2,0.5,,,mAb_1,1.088319265,24.09.12_RSVNeut,
11141,D25,RSV B K68Q,2,0.2,,,mAb_1,0.96471574,24.09.12_RSVNeut,
11142,Clesrovimab,RSV B K68Q,1,1000.0,,,mAb_1,0.118476912,24.09.12_RSVNeut,
11143,Clesrovimab,RSV B K68Q,1,333.3,,,mAb_1,0.197852532,24.09.12_RSVNeut,
11144,Clesrovimab,RSV B K68Q,1,111.1,,,mAb_1,0.190618793,24.09.12_RSVNeut,
11145,Clesrovimab,RSV B K68Q,1,37.0,,,mAb_1,0.32258565,24.09.12_RSVNeut,
11146,Clesrovimab,RSV B K68Q,1,12.3,,,mAb_1,0.558062314,24.09.12_RSVNeut,
11147,Clesrovimab,RSV B K68Q,1,4.1,,,mAb_1,0.879779047,24.09.12_RSVNeut,
11148,Clesrovimab,RSV B K68Q,1,1.4,,,mAb_1,1.1617428,24.09.12_RSVNeut,
11149,Clesrovimab,RSV B K68Q,1,0.5,,,mAb_1,1.067465243,24.09.12_RSVNeut,
11150,Clesrovimab,RSV B K68Q,1,0.2,,,mAb_1,1.275788232,24.09.12_RSVNeut,
11151,Clesrovimab,RSV B K68Q,2,1000.0,,,mAb_1,0.173327334,24.09.12_RSVNeut,
11152,Clesrovimab,RSV B K68Q,2,333.3,,,mAb_1,0.171806728,24.09.12_RSVNeut,
11153,Clesrovimab,RSV B K68Q,2,111.1,,,mAb_1,0.177845705,24.09.12_RSVNeut,
11154,Clesrovimab,RSV B K68Q,2,37.0,,,mAb_1,0.220922294,24.09.12_RSVNeut,
11155,Clesrovimab,RSV B K68Q,2,12.3,,,mAb_1,0.436413853,24.09.12_RSVNeut,
11156,Clesrovimab,RSV B K68Q,2,4.1,,,mAb_1,0.725980636,24.09.12_RSVNeut,
11157,Clesrovimab,RSV B K68Q,2,1.4,,,mAb_1,1.215398461,24.09.12_RSVNeut,
11158,Clesrovimab,RSV B K68Q,2,0.5,,,mAb_1,0.895202334,24.09.12_RSVNeut,
11159,Clesrovimab,RSV B K68Q,2,0.2,,,mAb_1,1.125465492,24.09.12_RSVNeut,
11160,Suptavumab,RSV A 1982,1,1000.0,,,mAb_1,0.01614389,24.09.12_RSVNeut,
11161,Suptavumab,RSV A 1982,1,333.3,,,mAb_1,0.00671988,24.09.12_RSVNeut,
11162,Suptavumab,RSV A 1982,1,111.1,,,mAb_1,0.006116651,24.09.12_RSVNeut,
11163,Suptavumab,RSV A 1982,1,37.0,,,mAb_1,0.012237924,24.09.12_RSVNeut,
11164,Suptavumab,RSV A 1982,1,12.3,,,mAb_1,0.106512695,24.09.12_RSVNeut,
11165,Suptavumab,RSV A 1982,1,4.1,,,mAb_1,0.305774755,24.09.12_RSVNeut,
11166,Suptavumab,RSV A 1982,1,1.4,,,mAb_1,1.021907089,24.09.12_RSVNeut,
11167,Suptavumab,RSV A 1982,1,0.5,,,mAb_1,1.099217486,24.09.12_RSVNeut,
11168,Suptavumab,RSV A 1982,1,0.2,,,mAb_1,0.784891207,24.09.12_RSVNeut,
11169,Suptavumab,RSV A 1982,2,1000.0,,,mAb_1,0.009400898,24.09.12_RSVNeut,
11170,Suptavumab,RSV A 1982,2,333.3,,,mAb_1,0.003792716,24.09.12_RSVNeut,
11171,Suptavumab,RSV A 1982,2,111.1,,,mAb_1,0.021609932,24.09.12_RSVNeut,
11172,Suptavumab,RSV A 1982,2,37.0,,,mAb_1,0.008992967,24.09.12_RSVNeut,
11173,Suptavumab,RSV A 1982,2,12.3,,,mAb_1,0.098631426,24.09.12_RSVNeut,
11174,Suptavumab,RSV A 1982,2,4.1,,,mAb_1,0.294796447,24.09.12_RSVNeut,
11175,Suptavumab,RSV A 1982,2,1.4,,,mAb_1,0.65754284,24.09.12_RSVNeut,
11176,Suptavumab,RSV A 1982,2,0.5,,,mAb_1,0.989896655,24.09.12_RSVNeut,
11177,Suptavumab,RSV A 1982,2,0.2,,,mAb_1,0.643559943,24.09.12_RSVNeut,
11178,D25,RSV A 1982,1,1000.0,,,mAb_1,0.009159375,24.09.12_RSVNeut,
11179,D25,RSV A 1982,1,333.3,,,mAb_1,0.007138211,24.09.12_RSVNeut,
11180,D25,RSV A 1982,1,111.1,,,mAb_1,0.020419652,24.09.12_RSVNeut,
11181,D25,RSV A 1982,1,37.0,,,mAb_1,0.020292535,24.09.12_RSVNeut,
11182,D25,RSV A 1982,1,12.3,,,mAb_1,0.257470202,24.09.12_RSVNeut,
11183,D25,RSV A 1982,1,4.1,,,mAb_1,0.570178624,24.09.12_RSVNeut,
11184,D25,RSV A 1982,1,1.4,,,mAb_1,0.954303827,24.09.12_RSVNeut,
11185,D25,RSV A 1982,1,0.5,,,mAb_1,1.030574174,24.09.12_RSVNeut,
11186,D25,RSV A 1982,1,0.2,,,mAb_1,0.711047644,24.09.12_RSVNeut,
11187,D25,RSV A 1982,2,1000.0,,,mAb_1,0.003598574,24.09.12_RSVNeut,
11188,D25,RSV A 1982,2,333.3,,,mAb_1,0.006603163,24.09.12_RSVNeut,
11189,D25,RSV A 1982,2,111.1,,,mAb_1,0.003491102,24.09.12_RSVNeut,
11190,D25,RSV A 1982,2,37.0,,,mAb_1,0.024776307,24.09.12_RSVNeut,
11191,D25,RSV A 1982,2,12.3,,,mAb_1,0.319295407,24.09.12_RSVNeut,
11192,D25,RSV A 1982,2,4.1,,,mAb_1,0.75345858,24.09.12_RSVNeut,
11193,D25,RSV A 1982,2,1.4,,,mAb_1,1.127876647,24.09.12_RSVNeut,
11194,D25,RSV A 1982,2,0.5,,,mAb_1,1.179879156,24.09.12_RSVNeut,
11195,D25,RSV A 1982,2,0.2,,,mAb_1,1.035543302,24.09.12_RSVNeut,
11196,Nirsevimab,RSV A 1982,1,1000.0,,,mAb_1,0.019749397,24.09.12_RSVNeut,
11197,Nirsevimab,RSV A 1982,1,333.3,,,mAb_1,0.007398224,24.09.12_RSVNeut,
11198,Nirsevimab,RSV A 1982,1,111.1,,,mAb_1,0.013878892,24.09.12_RSVNeut,
11199,Nirsevimab,RSV A 1982,1,37.0,,,mAb_1,0.002158682,24.09.12_RSVNeut,
11200,Nirsevimab,RSV A 1982,1,12.3,,,mAb_1,0.095511275,24.09.12_RSVNeut,
11201,Nirsevimab,RSV A 1982,1,4.1,,,mAb_1,0.524878661,24.09.12_RSVNeut,
11202,Nirsevimab,RSV A 1982,1,1.4,,,mAb_1,1.029071879,24.09.12_RSVNeut,
11203,Nirsevimab,RSV A 1982,1,0.5,,,mAb_1,1.145326378,24.09.12_RSVNeut,
11204,Nirsevimab,RSV A 1982,1,0.2,,,mAb_1,1.184501601,24.09.12_RSVNeut,
11205,Nirsevimab,RSV A 1982,2,1000.0,,,mAb_1,0.007385512,24.09.12_RSVNeut,
